,time,power,smoothed_pwr
68000,0.6800004487642397,61.13612781065146,54.859208187492094
69000,0.6900004489389922,53.73029692804098,54.74631706154698
70000,0.7000004491137446,58.72279922947598,55.143965278339884
71000,0.710000449288497,58.9423843817233,55.52380718867823
72000,0.7200004494632495,54.948473388927596,55.466273808703164
73000,0.7300004496380019,55.41323854231622,55.46097028206447
74000,0.7400004498127544,56.3168634352241,55.54655959738044
75000,0.7500004499875068,53.44363537605377,55.33626717524777
76000,0.7600004501622593,50.03115737123021,54.80575619484601
77000,0.7700004503370117,50.48534329702655,54.37371490506407
78000,0.7800004505117641,47.498718718624524,53.686215286420115
79000,0.7900004506865166,53.83674030692687,53.701267788470794
80000,0.800000450861269,45.31043997873766,52.86218500749748
81000,0.8100004510360215,49.99509614455112,52.57547612120284
82000,0.8200004512107739,43.918093546954395,51.709737863777995
83000,0.8300004513855264,47.39482277352725,51.27824635475292
84000,0.8400004515602788,42.59837975783082,50.41025969506071
85000,0.8500004517350312,42.33170450391179,49.602404175945814
86000,0.8600004519097837,42.55627062147512,48.89779082049874
87000,0.8700004520845361,48.70821907370898,48.87883364581977
88000,0.8800004522592886,52.90554583078702,49.281504864316496
89000,0.890000452434041,50.77035939145669,49.430390317030515
90000,0.9000004526087935,52.34866809515173,49.72221809484263
91000,0.910000452783546,51.589263014872806,49.90892258684565
92000,0.9200004529582984,55.520385976517105,50.4700689258128
93000,0.9300004531330508,50.694928310331704,50.49255486426469
94000,0.9400004533078032,47.06758095230508,50.15005747306873
95000,0.9500004534825556,47.11872623960957,49.84692434972281
96000,0.960000453657308,46.7479663452726,49.53702854927779
97000,0.9700004538320606,45.51736284141177,49.135061978491194
98000,0.980000454006813,47.48961884947698,48.970517665589774
99000,0.9900004541815656,50.46698155372952,49.12016405440375
100000,1.000000454356318,49.40243351553129,49.148391000516504
101000,1.0100004545310703,53.43087596979673,49.576639497444525
102000,1.0200004547058228,54.46494035251374,50.06546958295145
103000,1.0300004548805752,50.075687188998224,50.06649134355612
104000,1.0400004550553277,46.1526962768657,49.67511183688708
105000,1.05000045523008,52.11071367872104,49.91867202107048
106000,1.0600004554048326,56.698539002115666,50.596658719175
107000,1.070000455579585,48.1118743011437,50.34818027737187
108000,1.0800004557543377,52.32864474566836,50.54622672420152
109000,1.09000045592909,50.44640658378247,50.53624471015961
110000,1.1000004561038423,55.0697298984911,50.98959322899276
111000,1.1100004562785948,54.87145740451554,51.37777964654504
112000,1.1200004564533472,58.88096428298503,52.128098110189036
113000,1.1300004566280997,64.94003615515875,53.40929191468601
114000,1.140000456802852,69.58744300076411,55.02710702329382
115000,1.1500004569776046,66.93861456479814,56.21825777744426
116000,1.160000457152357,64.8430169495477,57.0807336946546
117000,1.1700004573271094,76.06153401147958,58.978813726337094
118000,1.180000457501862,68.4904494048348,59.92997729418687
119000,1.1900004576766143,72.41322967623411,61.1783025323916
120000,1.2000004578513668,72.12997261442166,62.273469540594604
121000,1.2100004580261192,71.02985051572308,63.14910763810745
122000,1.2200004582008717,68.96916950128868,63.73111382442558
123000,1.230000458375624,73.07243028610043,64.66524547059306
124000,1.2400004585503763,73.84232073275953,65.58295299680971
125000,1.250000458725129,71.05826294286598,66.13048399141533
126000,1.2600004588998814,68.61654995866833,66.37909058814063
127000,1.270000459074634,70.0500288850912,66.74618441783568
128000,1.2800004592493863,66.40969281874925,66.71253525792704
129000,1.2900004594241388,69.69701352196621,67.01098308433096
130000,1.3000004595988912,70.68680604054174,67.37856537995204
131000,1.3100004597736437,68.75680651350748,67.51638949330759
132000,1.320000459948396,69.20432248521722,67.68518279249855
133000,1.3300004601231483,71.15042070871931,68.03170658412063
134000,1.340000460297901,68.78828153548889,68.10736407925745
135000,1.3500004604726534,67.6166919562583,68.05829686695753
136000,1.360000460647406,71.19542983386626,68.37201016364841
137000,1.3700004608221583,68.75303742636103,68.41011288991967
138000,1.3800004609969108,68.9693505693159,68.46603665785929
139000,1.3900004611716632,69.46918077182139,68.5663510692555
140000,1.4000004613464156,68.43792850607157,68.55350881293711
141000,1.410000461521168,70.31932753890827,68.73009068553422
142000,1.4200004616959203,71.9291619962045,69.04999781660125
143000,1.430000461870673,77.29951546278522,69.87494958121965
144000,1.4400004620454254,68.13709877914263,69.70116450101195
145000,1.450000462220178,83.66226768476324,71.09727481938707
146000,1.4600004623949303,68.36035971616025,70.82358330906439
147000,1.4700004625696828,74.78753937201846,71.2199789153598
148000,1.4800004627444352,66.96899703573051,70.79488072739687
149000,1.4900004629191876,68.36436014455505,70.5518286691127
150000,1.50000046309394,68.76045944028886,70.37269174623032
151000,1.5100004632686923,76.28381501392995,70.96380407300029
152000,1.520000463443445,66.53591693747892,70.52101535944816
153000,1.5300004636181974,64.66319248843392,69.93523307234673
154000,1.54000046379295,63.665995486026496,69.3083093137147
155000,1.5500004639677023,64.97816708474059,68.87529509081729
156000,1.5600004641424547,67.50270228497128,68.73803581023269
157000,1.5700004643172072,62.791907559706736,68.1434229851801
158000,1.5800004644919596,68.78129902686418,68.2072105893485
159000,1.590000464666712,64.1514332576238,67.80163285617603
160000,1.6000004648414643,67.88401389049102,67.80987095960752
161000,1.610000465016217,63.609167862281495,67.38980064987491
162000,1.6200004651909694,69.1289106984618,67.56371165473361
163000,1.630000465365722,63.653775427865796,67.17271803204683
164000,1.6400004655404743,62.27203393608702,66.68264962245085
165000,1.6500004657152267,61.75424486856156,66.18980914706192
166000,1.6600004658899792,59.683683666640306,65.53919659901976
167000,1.6700004660647316,58.28596990301808,64.8138739294196
168000,1.680000466239484,59.64181471462389,64.29666800794003
169000,1.6900004664142363,63.01962595203593,64.16896380234962
170000,1.700000466588989,61.84266720421341,63.936334142536005
171000,1.7100004667637414,56.75097029939916,63.21779775822232
172000,1.7200004669384938,55.44728180039332,62.44074616243942
173000,1.7300004671132465,60.77557015677207,62.27422856187268
174000,1.7400004672879987,52.61227862281285,61.308033567966696
175000,1.7500004674627512,54.67554384169213,60.64478459533924
176000,1.7600004676375036,53.70342003680609,59.95064813948592
177000,1.770000467812256,52.925355043973944,59.248118829934725
178000,1.7800004679870085,53.74601111004775,58.69790805794602
179000,1.790000468161761,52.14989677957906,58.043106930109325
180000,1.8000004683365134,56.66221148960721,57.905017386059114
181000,1.8100004685112656,53.21069956791886,57.43558560424509
182000,1.8200004686860185,48.23474861693163,56.515501905513744
183000,1.8300004688607707,44.41236460987679,55.30518817595005
184000,1.8400004690355232,44.75461062066027,54.25013042042107
185000,1.850000469210276,45.78863885028064,53.40398126340703
186000,1.860000469385028,41.87559297888923,52.251142434955256
187000,1.8700004695597805,37.390077790360124,50.765035970495745
188000,1.880000469734533,37.70623032061177,49.459155405507346
189000,1.8900004699092852,40.61133161124465,48.574373026081076
190000,1.9000004700840376,34.970977939488066,47.214033517421775
191000,1.9100004702587905,34.59246169037219,45.951876334716815
192000,1.9200004704335427,32.93706774217872,44.65039547546301
193000,1.9300004706082952,32.548217564915326,43.44017768440824
194000,1.940000470783048,32.771333518444806,42.3732932678119
195000,1.9500004709578,31.08531078149492,41.244495019180206
196000,1.9600004711325525,27.769757310452327,39.89702124830742
197000,1.970000471307305,29.92366523416212,38.899685646892884
198000,1.9800004714820572,27.87636569538053,37.797353651741645
199000,1.9900004716568096,30.581223066017298,37.075740593169215
200000,2.0000004718315623,31.978902147117196,36.566056748564016
201000,2.0100004720063147,29.338222706204796,35.8432733443281
202000,2.020000472181067,27.688381217353715,35.02778413163066
203000,2.03000047235582,27.985721016428283,34.32357782011042
204000,2.040000472530572,28.345171010964837,33.725737139195864
205000,2.0500004727053245,25.760936688803564,32.92925709415663
206000,2.060000472880077,29.988645126666352,32.635195897407606
207000,2.0700004730548294,32.7470311867007,32.646379426336914
208000,2.080000473229582,27.509239697959277,32.13266545349915
209000,2.0900004734043343,27.87171492826355,31.70657040097559
210000,2.1000004735790867,28.01910868513142,31.33782422939117
211000,2.110000473753839,32.599957306459736,31.464037537098026
212000,2.120000473928592,35.47144671237176,31.864778454625398
213000,2.130000474103344,43.16374014422836,32.994674623585695
214000,2.1400004742780965,44.5945074250047,34.154657903727596
215000,2.150000474452849,47.47862457530549,35.487054570885384
216000,2.1600004746276014,51.62154912856958,37.1005040266538
217000,2.170000474802354,54.113388348018646,38.80179245879028
218000,2.1800004749771063,51.87112950549392,40.108726163460645
219000,2.1900004751518587,49.13002095485217,41.0108556425998
220000,2.200000475326611,50.18348173776154,41.92811825211597
221000,2.210000475501364,48.82358064912243,42.61766449181661
222000,2.2200004756761125,49.37913123238444,43.2938111658734
223000,2.230000475850865,48.70184745445854,43.83461479473191
224000,2.2400004760256174,48.92250326650228,44.34340364190895
225000,2.25000047620037,55.297045047290794,45.43876778244713
226000,2.2600004763751222,48.510709399515655,45.74596194415398
227000,2.2700004765498747,51.2088514480064,46.29225089453922
228000,2.280000476724627,50.21855808692427,46.68488161377773
229000,2.29000047689938,55.181534981698555,47.53454695056981
230000,2.300000477074132,55.55028592939702,48.33612084845253
231000,2.3100004772488845,47.751261996322135,48.27763496323949
232000,2.320000477423637,50.39536554325334,48.48940802124088
233000,2.3300004775983894,51.01624583555064,48.74209180267186
234000,2.340000477773142,56.35443218022193,49.50332584042686
235000,2.3500004779478942,54.294577486262654,49.98245100501044
236000,2.3600004781226467,52.486511982674095,50.232857102776805
237000,2.370000478297399,57.976904427186454,51.007261835217776
238000,2.380000478472152,60.04348780255962,51.910884431951956
239000,2.390000478646904,60.55929062982635,52.7757250517394
240000,2.4000004788216565,64.10991080081108,53.90914362664657
241000,2.410000478996409,67.69509342851104,55.28773860683302
242000,2.4200004791711613,71.34676206459328,56.89364095260904
243000,2.430000479345914,77.484787681978,58.95275562554593
244000,2.4400004795206662,89.06312964461472,61.96379302745281
245000,2.4500004796954187,81.16663059687767,63.8840767843953
246000,2.460000479870171,82.12762404918723,65.70843151087449
247000,2.470000480044924,81.05668811531527,67.24325717131858
248000,2.480000480219676,94.08481774199576,69.9274132283863
249000,2.4900004803944285,80.99762636334005,71.03443454188168
250000,2.500000480569181,80.82901788334526,72.01389287602804
251000,2.5100004807439333,82.37598173577382,73.05010176200261
252000,2.520000480918686,86.86597252178238,74.43168883798059
253000,2.5300004810934382,86.97874154232419,75.68639410841496
254000,2.5400004812681907,82.90161069230356,76.40791576680381
255000,2.550000481442943,77.16968203488157,76.48409239361158
256000,2.560000481617696,77.30613745185765,76.56629689943618
257000,2.570000481792448,77.38995688189817,76.64866289768239
258000,2.5800004819672004,74.98839091083902,76.48263569899804
259000,2.590000482141953,73.92038669014474,76.22641079811271
260000,2.6000004823167053,78.81854458073036,76.48562417637447
261000,2.6100004824914578,85.75647404644788,77.4127091633818
262000,2.62000048266621,72.93187377334021,76.96462562437765
263000,2.6300004828409627,73.66723774949912,76.63488683688979
264000,2.640000483015715,76.65032649731734,76.63643080293254
265000,2.6500004831904675,71.23606060500353,76.09639378313963
266000,2.66000048336522,71.95026323828613,75.68178072865429
267000,2.6700004835399724,72.50628142140552,75.36423079792942
268000,2.680000483714725,71.4771462409071,74.9755223422272
269000,2.6900004838894773,72.10659267574495,74.68862937557897
270000,2.7000004840642298,71.42923916330612,74.36269035435168
271000,2.710000484238982,74.47585005156469,74.374006324073
272000,2.7200004844137347,70.88890559503733,74.02549625116941
273000,2.730000484588487,70.4221283742596,73.66515946347845
274000,2.7400004847632395,71.58988812029874,73.45763232916048
275000,2.750000484937992,71.88386934886553,73.30025603113098
276000,2.7600004851127444,71.07302610800456,73.07753303881834
277000,2.770000485287497,66.01191700312066,72.37097143524858
278000,2.7800004854622493,67.8293914137366,71.91681343309739
279000,2.7900004856370018,70.57746234019395,71.78287832380704
280000,2.800000485811754,76.69026850282648,72.27361734170898
281000,2.810000485986506,65.69144611851796,71.61540021938988
282000,2.820000486161259,63.86094368471774,70.83995456592267
283000,2.8300004863360115,61.477796777966304,69.90373878712704
284000,2.840000486510764,59.77358504436784,68.89072341285112
285000,2.8500004866855164,59.99563641028129,68.00121471259413
286000,2.860000486860269,62.64667460823887,67.4657607021586
287000,2.8700004870350213,60.55102264026904,66.77428689596965
288000,2.8800004872097738,63.93356178497011,66.4902143848697
289000,2.890000487384526,60.88038625820011,65.92923157220274
290000,2.900000487559278,60.46293847331545,65.38260226231401
291000,2.910000487734031,57.81398809084042,64.62574084516665
292000,2.9200004879087835,56.7907753252102,63.84224429317101
293000,2.930000488083536,62.3973968465792,63.697759548511826
294000,2.9400004882582884,57.43730618273783,63.07171421193443
295000,2.950000488433041,59.925164301132426,62.757059220854224
296000,2.9600004886077933,55.21632716982417,62.00298601575122
297000,2.9700004887825457,60.25576480787412,61.82826389496351
298000,2.980000488957298,53.88279924163292,61.03371742963046
299000,2.99000048913205,54.799146667745916,60.410260353442006
300000,3.000000489306803,51.18704109788285,59.487938427886085
301000,3.0100004894815555,51.03436723241738,58.64258130833921
302000,3.020000489656308,50.19075766545402,57.79739894405069
303000,3.0300004898310604,55.718429416717704,57.58950199131739
304000,3.040000490005813,51.02381140785156,56.93293293297081
305000,3.0500004901805653,46.55377642746292,55.895017282420014
306000,3.0600004903553177,45.63903274964454,54.86941882914247
307000,3.07000049053007,46.86624216631802,54.06910116286002
308000,3.080000490704822,47.43226958901456,53.405418005475475
309000,3.090000490879575,41.80312460633296,52.24518866556122
310000,3.1000004910543275,47.86765281818594,51.807435080823694
311000,3.11000049122908,40.63166084377769,50.6898576571191
312000,3.1200004914038324,40.3943559780049,49.66030748920768
313000,3.130000491578585,39.74920499502056,48.66919723978897
314000,3.1400004917533373,44.55114641466321,48.2573921572764
315000,3.1500004919280897,36.19919340663477,47.05157228221224
316000,3.160000492102842,43.480091442470204,46.69442419823804
317000,3.1700004922775946,39.673982293346214,45.99238000774886
318000,3.180000492452347,41.81509842041387,45.57465184901536
319000,3.1900004926270995,46.3451958136557,45.65170624547939
320000,3.200000492801852,46.56017277190961,45.74255289812241
321000,3.2100004929766044,42.77185341138366,45.44548294944853
322000,3.220000493151357,44.074110017132405,45.308345656216915
323000,3.2300004933261093,42.17636442259882,44.99514753285511
324000,3.2400004935008617,49.7661817067972,45.47225095024932
325000,3.250000493675614,44.11075533115486,45.33610138833988
326000,3.2600004938503666,40.29251659356028,44.83174290886192
327000,3.270000494025119,44.221422434428916,44.77071086141862
328000,3.2800004941998715,42.914360594480385,44.5850758347248
329000,3.290000494374624,44.93249753797991,44.619818005050305
330000,3.3000004945493764,44.82454636695831,44.640290841241104
331000,3.310000494724129,42.71468299156213,44.44773005627321
332000,3.3200004948988813,40.76420443040146,44.07937749368604
333000,3.3300004950736337,48.31808745410908,44.50324848972835
334000,3.340000495248386,44.55462995799351,44.50838663655487
335000,3.3500004954231386,47.68781692252039,44.82632966515142
336000,3.360000495597891,49.2595275328874,45.26964945192502
337000,3.3700004957726435,48.31409641504766,45.57409414823728
338000,3.380000495947396,49.943262435716804,46.01101097698523
339000,3.3900004961221484,50.74593141613169,46.48450302089988
340000,3.400000496296901,47.70314969339319,46.60636768814921
341000,3.4100004964716533,50.551768790541516,47.00090779838845
342000,3.4200004966464057,51.67176365091268,47.46799338364087
343000,3.430000496821158,51.577741057284506,47.87896815100523
344000,3.4400004969959106,49.89400116066272,48.08047145197098
345000,3.450000497170663,47.625840497849914,48.035008356558876
346000,3.4600004973454155,49.00400191702897,48.13190771260588
347000,3.470000497520168,46.913749963935246,48.01009193773882
348000,3.4800004976949204,51.27988674112454,48.33707141807739
349000,3.490000497869673,53.197579431880456,48.8231222194577
350000,3.5000004980444253,52.296904940367924,49.17050049154872
351000,3.5100004982191777,50.390800978428366,49.29253054023668
352000,3.52000049839393,48.296842089384015,49.19296169515142
353000,3.5300004985686826,45.44715517853837,48.81838104349011
354000,3.540000498743435,48.5491240975598,48.79145534889709
355000,3.5500004989181875,50.381674940492836,48.95047730805666
356000,3.56000049909294,48.462320301420775,48.90166160739307
357000,3.5700004992676924,57.2575063631288,49.73724608296665
358000,3.580000499442445,52.649471281543626,50.02846860282435
359000,3.590000499617197,53.66670666991853,50.392292409533766
360000,3.6000004997919497,59.32728783389531,51.28579195196992
361000,3.610000499966702,52.728437905954465,51.43005654736837
362000,3.620000500141455,55.368946161904155,51.82394550882195
363000,3.630000500316207,57.79358055771175,52.42090901371093
364000,3.64000050049096,58.44190779558773,53.02300889189861
365000,3.650000500665712,62.138548378517086,53.93456284056046
366000,3.660000500840464,62.15761365729289,54.7568679222337
367000,3.670000501015217,76.53608295139684,56.934789425150015
368000,3.680000501189969,73.68454314185743,58.609764796820755
369000,3.6900005013647217,77.76052102741808,60.52484041988049
370000,3.700000501539474,77.57381812076969,62.22973818996941
371000,3.7100005017142266,81.2844098720985,64.13520535818232
372000,3.720000501888979,82.55866052074126,65.97755087443821
373000,3.730000502063732,86.15772031881168,67.99556781887556
374000,3.740000502238484,81.71237743536479,69.36724878052448
375000,3.750000502413236,88.56909443953381,71.28743334642542
376000,3.760000502587989,88.22860459170222,72.9815504709531
377000,3.770000502762741,83.31721261427599,74.01511668528539
378000,3.7800005029374937,82.2019659418043,74.83380161093729
379000,3.790000503112246,82.57643253155425,75.60806470299899
380000,3.800000503286999,87.02221536557548,76.74947976925664
381000,3.810000503461751,88.57646609559828,77.9321784018908
382000,3.820000503636504,82.95900156870512,78.43486071857224
383000,3.830000503811256,83.0413350398858,78.89550815070359
384000,3.840000503986008,83.4288942885686,79.3488467644901
385000,3.850000504160761,83.11403065577821,79.72536515361892
386000,3.860000504335513,82.74212321050247,80.02704095930727
387000,3.8700005045102657,76.63760527336115,79.68809739071266
388000,3.880000504685018,76.43095507545618,79.362383159187
389000,3.8900005048597706,72.67069845416573,78.69321468868488
390000,3.900000505034523,75.29084489713352,78.35297770952974
391000,3.910000505209275,71.5997642742151,77.67765636599827
392000,3.920000505384028,80.8727057858704,77.9971613079855
393000,3.93000050555878,66.80695149626091,76.87814032681304
394000,3.9400005057335328,67.95985433913371,75.98631172804511
395000,3.950000505908285,66.92230761368977,75.07991131660958
396000,3.9600005060830377,72.41455229588915,74.81337541453753
397000,3.97000050625779,62.861974984687066,73.61823537155249
398000,3.980000506432543,64.22640482606812,72.67905231700405
399000,3.990000506607295,61.454223198766,71.55656940518026
400000,4.000000506782047,60.99401612745498,70.50031407740772
401000,4.0100005069568,64.42259075318727,69.89254174498568
402000,4.020000507131552,63.79939058445706,69.28322662893281
403000,4.030000507306305,57.85780233834136,68.14068419987366
404000,4.040000507481057,57.990054657811115,67.1256212456674
405000,4.05000050765581,62.15909818452239,66.6289689395529
406000,4.060000507830562,56.81891941545696,65.64796398714331
407000,4.0700005080053145,59.99906702961687,65.08307429139067
408000,4.080000508180067,54.49304971585134,64.02407183383674
409000,4.090000508354819,55.504746538619614,63.17213930431503
410000,4.100000508529572,56.887524206583244,62.54367779454186
411000,4.110000508704324,53.656666042578166,61.65497661934549
412000,4.120000508879077,57.92795175034916,61.28227413244586
413000,4.130000509053829,54.12365926087627,60.5664126452889
414000,4.140000509228582,61.147716848739165,60.62454306563392
415000,4.150000509403334,54.216088802999266,59.98369763937046
416000,4.160000509578087,59.87018259318494,59.972346134751916
417000,4.170000509752839,54.982439030552236,59.47335542433194
418000,4.180000509927591,64.00373604568277,59.92639348646702
419000,4.190000510102344,53.567936458671184,59.29054778368744
420000,4.200000510277096,55.41814406850055,58.90330741216874
421000,4.210000510451849,51.88202996685913,58.20117966763778
422000,4.220000510626601,56.50087295701958,58.031148996575965
423000,4.230000510801354,55.42604463496488,57.77063856041486
424000,4.240000510976106,51.48509669631259,57.14208437400463
425000,4.2500005111508585,61.19663136595759,57.54753907319993
426000,4.260000511325611,49.74856943765087,56.767642109645024
427000,4.270000511500363,46.46477487185397,55.73735538586592
428000,4.280000511675116,45.130832210079895,54.67670306828732
429000,4.290000511849868,44.44343296746278,53.65337605820486
430000,4.300000512024621,43.83405158999273,52.67144361138365
431000,4.310000512199373,45.116670365408474,51.91596628678613
432000,4.320000512374126,38.74133887819824,50.59850354592734
433000,4.330000512548878,40.265474558794416,49.56520064721405
434000,4.340000512723631,36.65949912216493,48.274630494709136
435000,4.350000512898383,38.52507976455288,47.29967542169351
436000,4.360000513073135,38.17692129225419,46.38740000874958
437000,4.370000513247888,41.40823527265995,45.88948353514062
438000,4.38000051342264,41.33652875941012,45.43418805756757
439000,4.390000513597393,44.188217685346196,45.30959102034543
440000,4.400000513772145,43.68231854618972,45.146863772929855
441000,4.410000513946898,41.6815546604255,44.80033286167942
442000,4.42000051412165,41.676529180435104,44.48795249355499
443000,4.4300005142964025,42.80948739423688,44.32010598362318
444000,4.440000514471155,41.60734962928796,44.048830348189654
445000,4.450000514645907,41.29310402174513,43.7732577155452
446000,4.46000051482066,43.690916430072214,43.765023586997906
447000,4.470000514995412,42.72682082022618,43.66120331032074
448000,4.480000515170165,43.193736514480236,43.61445663073669
449000,4.490000515344917,43.452713831065466,43.598282350769566
450000,4.50000051551967,45.109430907548585,43.74939720644747
451000,4.510000515694422,46.91040789215043,44.06549827501777
452000,4.520000515869175,44.825887313423756,44.141537178858364
453000,4.530000516043927,42.38215579272143,43.96559904024467
454000,4.540000516218679,41.873931730455375,43.75643230926574
455000,4.550000516393432,44.45362868897194,43.82615194723636
456000,4.560000516568184,45.6848615429506,44.012022906807786
457000,4.570000516742937,50.51299686296923,44.66212030242393
458000,4.580000516917689,47.146354369426696,44.91054370912421
459000,4.590000517092442,54.9446296162734,45.91395229983913
460000,4.600000517267194,47.64607631313116,46.087164701168334
461000,4.6100005174419465,52.00209824715984,46.678658055767485
462000,4.620000517616699,47.12824147958181,46.72361639814892
463000,4.630000517791451,47.651561899783445,46.816410948312374
464000,4.640000517966204,44.02351861723286,46.53712171520442
465000,4.650000518140956,47.86838279217117,46.670247822901096
466000,4.660000518315709,46.010518668523616,46.60427490746335
467000,4.670000518490461,48.161082810814726,46.75995569779848
468000,4.680000518665214,47.77017015521151,46.860977143539785
469000,4.690000518839966,50.26721172127277,47.20160060131308
470000,4.700000519014719,49.175461010915555,47.39898664227333
471000,4.710000519189471,53.70298232771089,48.02938621081708
472000,4.720000519364223,50.916622124391594,48.31810980217453
473000,4.730000519538976,50.77173230531823,48.5634720524889
474000,4.740000519713728,46.93705269009774,48.40083011624978
475000,4.750000519888481,49.653102326310304,48.526057337255835
476000,4.760000520063233,50.73720840728513,48.747172444258766
477000,4.770000520237986,51.98439464078807,49.0708946639117
478000,4.780000520412738,53.223115332557846,49.48611673077632
479000,4.7900005205874905,58.07986578907759,50.34549163660645
480000,4.800000520762243,58.545501695675924,51.16549264251339
481000,4.810000520936995,65.83231103135479,52.63217448139753
482000,4.820000521111744,77.17079953609839,55.08603698686761
483000,4.830000521286497,72.65515731350766,56.842949019531616
484000,4.840000521461249,77.28863514190068,58.887517631768524
485000,4.850000521636002,78.87246199154227,60.8860120677459
486000,4.860000521810754,82.76883441326213,63.074294302297524
487000,4.8700005219855065,90.67888875201265,65.83475374726903
488000,4.880000522160259,87.90430400904779,68.04170877344691
489000,4.890000522335011,89.08316900325903,70.14585479642813
490000,4.900000522509764,88.25886063899476,71.95715538068478
491000,4.910000522684516,81.06290121988494,72.8677299646048
492000,4.920000522859269,86.41345045787352,74.22230201393167
493000,4.930000523034021,91.5602366451494,75.95609547705344
494000,4.940000523208774,88.71112606681616,77.23159853602971
495000,4.950000523383526,79.40284061239296,77.44872274366604
496000,4.960000523558279,79.18765579739741,77.62261604903918
497000,4.970000523733031,78.43887080707346,77.70424152484262
498000,4.980000523907783,84.1194680542301,78.34576417778138
499000,4.990000524082536,84.44670014522582,78.95585777452582
500000,5.000000524257288,91.02785291079623,80.16305728815286
501000,5.010000524432041,90.87009864893098,81.23376142423066
502000,5.020000524606793,76.39246660032617,80.7496319418402
503000,5.030000524781546,72.25051778899643,79.89972052655583
504000,5.040000524956298,74.41950126693582,79.35169860059383
505000,5.0500005251310505,71.59168365451411,78.57569710598587
506000,5.060000525305803,69.1136658867498,77.62949398406226
507000,5.070000525480555,68.70985766690119,76.73753035234616
